manufacturer,model,serial number,manufactured_date,device_type,manufactured_date_source,manufactured_date_confidence,manufactured_date_precision,manufactured_date_explanation,device_type_source,device_type_confidence,device_type_explanation
Exergen,TAT5000,A1539059,,Thermometer,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Exergen TAT5000 is a temporal artery thermometer.
Exergen,TAT5000,A1539490,,Thermometer,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Exergen TAT5000 is a temporal artery thermometer.
Exergen,TAT5000,A1539270,,Thermometer,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Exergen TAT5000 is a temporal artery thermometer.
Exergen,TAT5000,A1539277,,Thermometer,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Exergen TAT5000 is a temporal artery thermometer.
Hillrom,P3200,M154AD1453,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
Hillrom,P3200,M140AD0664,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
Hillrom,P3200,J140AD7241,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
Hillrom,P3200,J309AD1600,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
Hillrom,P3200,J140AD7236,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
Hillrom,P3200,J140AD7193,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
Hillrom,P3200,J134AT6928,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
Hillrom,P3200,J127AD6526,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
Hospira,PLUMA+,17432148,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434560,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17441256,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434159,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17433989,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434093,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434354,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17441237,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434074,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434027,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17441209,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434472,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434162,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434475,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434779,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434141,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434321,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434383,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,1744041,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434024,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434118,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17440578,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17440768,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434139,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17433973,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434426,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434019,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17433363,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434142,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434703,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434212,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434094,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17433443,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434341,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17441087,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17440640,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434396,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434332,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434726,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434435,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434513,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434161,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434177,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434000,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17431765,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434512,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17433246,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434039,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17432437,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434735,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434064,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17441258,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17441252,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17441249,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17441084,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17480601,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17434454,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
Hospira,PLUMA+,17451880,,Infusion Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hospira Pluma+ is an infusion pump.
